study,image,
CheXpert,patient09705_frontal.jpg,
CheXpert,patient09713_frontal.jpg,
CheXpert,patient09716_frontal.jpg,
CheXpert,patient09724_frontal.jpg,
CheXpert,patient09733_frontal.jpg,
CheXpert,patient09735_frontal.jpg,
CheXpert,patient09751_frontal.jpg,
CheXpert,patient09767_frontal.jpg,
CheXpert,patient09784_frontal.jpg,
CheXpert,patient09788_frontal.jpg,
CheXpert,patient09793_frontal.jpg,
CheXpert,patient09825_frontal.jpg,
CheXpert,patient09836_frontal.jpg,
CheXpert,patient09853_frontal.jpg,
CheXpert,patient09865_frontal.jpg,
CheXpert,patient09902_frontal.jpg,
CheXpert,patient09903_frontal.jpg,
CheXpert,patient09932_frontal.jpg,
CheXpert,patient09941_frontal.jpg,
CheXpert,patient09981_frontal.jpg,
CheXpert,patient09997_frontal.jpg,
CheXpert,patient10007_frontal.jpg,
CheXpert,patient10014_frontal.jpg,
CheXpert,patient10025_frontal.jpg,
CheXpert,patient10034_frontal.jpg,
CheXpert,patient10050_frontal.jpg,
CheXpert,patient10058_frontal.jpg,
CheXpert,patient10074_frontal.jpg,
CheXpert,patient10081_frontal.jpg,
CheXpert,patient10093_frontal.jpg,
CheXpert,patient10114_frontal.jpg,
CheXpert,patient10118_frontal.jpg,
CheXpert,patient10139_frontal.jpg,
CheXpert,patient10165_frontal.jpg,
CheXpert,patient10168_frontal.jpg,
CheXpert,patient10181_frontal.jpg,
CheXpert,patient10182_frontal.jpg,
CheXpert,patient10186_frontal.jpg,
CheXpert,patient10198_frontal.jpg,
CheXpert,patient10208_frontal.jpg,
CheXpert,patient10216_frontal.jpg,
CheXpert,patient10234_frontal.jpg,
CheXpert,patient10282_frontal.jpg,
CheXpert,patient10283_frontal.jpg,
CheXpert,patient10295_frontal.jpg,
CheXpert,patient10302_frontal.jpg,
CheXpert,patient10305_frontal.jpg,
CheXpert,patient10308_frontal.jpg,
CheXpert,patient10330_frontal.jpg,
CheXpert,patient10339_frontal.jpg,
CheXpert,patient10361_frontal.jpg,
CheXpert,patient10368_frontal.jpg,
CheXpert,patient10373_frontal.jpg,
CheXpert,patient10374_frontal.jpg,
CheXpert,patient10375_frontal.jpg,
CheXpert,patient10379_frontal.jpg,
CheXpert,patient10388_frontal.jpg,
CheXpert,patient10390_frontal.jpg,
CheXpert,patient10399_frontal.jpg,
CheXpert,patient10440_frontal.jpg,
CheXpert,patient10456_frontal.jpg,
CheXpert,patient10459_frontal.jpg,
CheXpert,patient10467_frontal.jpg,
CheXpert,patient10478_frontal.jpg,
CheXpert,patient10497_frontal.jpg,
CheXpert,patient10527_frontal.jpg,
CheXpert,patient10533_frontal.jpg,
CheXpert,patient10547_frontal.jpg,
CheXpert,patient10564_frontal.jpg,
CheXpert,patient10588_frontal.jpg,
CheXpert,patient10614_frontal.jpg,
CheXpert,patient10619_frontal.jpg,
CheXpert,patient10620_frontal.jpg,
CheXpert,patient10624_frontal.jpg,
CheXpert,patient10635_frontal.jpg,
CheXpert,patient10648_frontal.jpg,
CheXpert,patient10657_frontal.jpg,
CheXpert,patient10661_frontal.jpg,
CheXpert,patient10663_frontal.jpg,
CheXpert,patient10679_frontal.jpg,
CheXpert,patient10682_frontal.jpg,
CheXpert,patient10683_frontal.jpg,
CheXpert,patient10684_frontal.jpg,
CheXpert,patient10706_frontal.jpg,
CheXpert,patient10726_frontal.jpg,
CheXpert,patient10740_frontal.jpg,
CheXpert,patient10745_frontal.jpg,
CheXpert,patient10750_frontal.jpg,
CheXpert,patient10775_frontal.jpg,
CheXpert,patient10779_frontal.jpg,
CheXpert,patient10781_frontal.jpg,
CheXpert,patient10791_frontal.jpg,
CheXpert,patient10803_frontal.jpg,
CheXpert,patient10817_frontal.jpg,
CheXpert,patient10829_frontal.jpg,
CheXpert,patient10868_frontal.jpg,
CheXpert,patient10881_frontal.jpg,
CheXpert,patient10897_frontal.jpg,
CheXpert,patient10902_frontal.jpg,
CheXpert,patient10907_frontal.jpg,
CheXpert,patient10935_frontal.jpg,
CheXpert,patient10953_frontal.jpg,
CheXpert,patient10958_frontal.jpg,
CheXpert,patient10964_frontal.jpg,
CheXpert,patient11016_frontal.jpg,
CheXpert,patient11019_frontal.jpg,
CheXpert,patient11053_frontal.jpg,
CheXpert,patient11056_frontal.jpg,
CheXpert,patient11076_frontal.jpg,
CheXpert,patient11125_frontal.jpg,
CheXpert,patient11132_frontal.jpg,
CheXpert,patient11136_frontal.jpg,
CheXpert,patient11150_frontal.jpg,
CheXpert,patient11171_frontal.jpg,
CheXpert,patient11172_frontal.jpg,
CheXpert,patient11177_frontal.jpg,
CheXpert,patient11183_frontal.jpg,
CheXpert,patient11202_frontal.jpg,
CheXpert,patient11216_frontal.jpg,
CheXpert,patient11224_frontal.jpg,
CheXpert,patient11241_frontal.jpg,
CheXpert,patient11258_frontal.jpg,
CheXpert,patient11260_frontal.jpg,
CheXpert,patient11265_frontal.jpg,
CheXpert,patient11294_frontal.jpg,
CheXpert,patient11318_frontal.jpg,
CheXpert,patient11325_frontal.jpg,
CheXpert,patient11333_frontal.jpg,
CheXpert,patient11337_frontal.jpg,
CheXpert,patient11362_frontal.jpg,
CheXpert,patient11364_frontal.jpg,
CheXpert,patient11376_frontal.jpg,
CheXpert,patient11403_frontal.jpg,
CheXpert,patient11435_frontal.jpg,
CheXpert,patient11437_frontal.jpg,
CheXpert,patient11462_frontal.jpg,
CheXpert,patient11472_frontal.jpg,
CheXpert,patient11473_frontal.jpg,
CheXpert,patient11475_frontal.jpg,
CheXpert,patient11481_frontal.jpg,
CheXpert,patient11504_frontal.jpg,
CheXpert,patient11529_frontal.jpg,
CheXpert,patient11570_frontal.jpg,
CheXpert,patient11573_frontal.jpg,
CheXpert,patient11574_frontal.jpg,
CheXpert,patient11576_frontal.jpg,
CheXpert,patient11579_frontal.jpg,
CheXpert,patient11580_frontal.jpg,
CheXpert,patient11586_frontal.jpg,
CheXpert,patient11597_frontal.jpg,
CheXpert,patient11601_frontal.jpg,
CheXpert,patient11602_frontal.jpg,
CheXpert,patient11619_frontal.jpg,
CheXpert,patient11631_frontal.jpg,
CheXpert,patient11640_frontal.jpg,
CheXpert,patient11645_frontal.jpg,
CheXpert,patient11650_frontal.jpg,
CheXpert,patient11653_frontal.jpg,
CheXpert,patient11668_frontal.jpg,
CheXpert,patient11680_frontal.jpg,
CheXpert,patient11684_frontal.jpg,
CheXpert,patient11688_frontal.jpg,
CheXpert,patient11690_frontal.jpg,
CheXpert,patient11732_frontal.jpg,
CheXpert,patient11747_frontal.jpg,
CheXpert,patient11790_frontal.jpg,
CheXpert,patient11792_frontal.jpg,
CheXpert,patient11801_frontal.jpg,
CheXpert,patient11806_frontal.jpg,
CheXpert,patient11828_frontal.jpg,
CheXpert,patient11834_frontal.jpg,
CheXpert,patient11838_frontal.jpg,
CheXpert,patient11840_frontal.jpg,
CheXpert,patient11845_frontal.jpg,
CheXpert,patient11905_frontal.jpg,
CheXpert,patient11923_frontal.jpg,
CheXpert,patient11975_frontal.jpg,
CheXpert,patient11977_frontal.jpg,
CheXpert,patient11986_frontal.jpg,
CheXpert,patient11994_frontal.jpg,
CheXpert,patient12013_frontal.jpg,
CheXpert,patient12020_frontal.jpg,
CheXpert,patient12028_frontal.jpg,
CheXpert,patient12056_frontal.jpg,
CheXpert,patient12075_frontal.jpg,
CheXpert,patient12086_frontal.jpg,
CheXpert,patient12096_frontal.jpg,
CheXpert,patient12142_frontal.jpg,
CheXpert,patient12158_frontal.jpg,
CheXpert,patient12175_frontal.jpg,
CheXpert,patient12180_frontal.jpg,
CheXpert,patient12183_frontal.jpg,
CheXpert,patient12195_frontal.jpg,
CheXpert,patient12203_frontal.jpg,
CheXpert,patient12233_frontal.jpg,
CheXpert,patient12250_frontal.jpg,
CheXpert,patient12259_frontal.jpg,
CheXpert,patient12271_frontal.jpg,
CheXpert,patient12292_frontal.jpg,
CheXpert,patient12302_frontal.jpg,
CheXpert,patient12309_frontal.jpg,
CheXpert,patient12316_frontal.jpg,
CheXpert,patient12339_frontal.jpg,
CheXpert,patient12342_frontal.jpg,
CheXpert,patient12345_frontal.jpg,
CheXpert,patient12351_frontal.jpg,
CheXpert,patient12357_frontal.jpg,
CheXpert,patient12358_frontal.jpg,
CheXpert,patient12390_frontal.jpg,
CheXpert,patient12428_frontal.jpg,
CheXpert,patient12430_frontal.jpg,
CheXpert,patient12436_frontal.jpg,
CheXpert,patient12445_frontal.jpg,
CheXpert,patient12449_frontal.jpg,
CheXpert,patient12450_frontal.jpg,
CheXpert,patient12454_frontal.jpg,
CheXpert,patient12479_frontal.jpg,
CheXpert,patient12495_frontal.jpg,
CheXpert,patient12526_frontal.jpg,
CheXpert,patient12531_frontal.jpg,
CheXpert,patient12539_frontal.jpg,
CheXpert,patient12572_frontal.jpg,
CheXpert,patient12578_frontal.jpg,
CheXpert,patient12592_frontal.jpg,
CheXpert,patient12642_frontal.jpg,
CheXpert,patient12643_frontal.jpg,
CheXpert,patient12652_frontal.jpg,
CheXpert,patient12702_frontal.jpg,
CheXpert,patient12710_frontal.jpg,
CheXpert,patient12711_frontal.jpg,
CheXpert,patient12757_frontal.jpg,
CheXpert,patient12770_frontal.jpg,
CheXpert,patient12772_frontal.jpg,
CheXpert,patient12781_frontal.jpg,
CheXpert,patient12787_frontal.jpg,
CheXpert,patient12792_frontal.jpg,
CheXpert,patient12803_frontal.jpg,
CheXpert,patient12809_frontal.jpg,
CheXpert,patient12836_frontal.jpg,
CheXpert,patient12839_frontal.jpg,
CheXpert,patient12864_frontal.jpg,
CheXpert,patient12868_frontal.jpg,
CheXpert,patient12897_frontal.jpg,
CheXpert,patient12905_frontal.jpg,
CheXpert,patient12923_frontal.jpg,
CheXpert,patient12946_frontal.jpg,
CheXpert,patient12966_frontal.jpg,
CheXpert,patient12968_frontal.jpg,
CheXpert,patient12989_frontal.jpg,
CheXpert,patient12994_frontal.jpg,
CheXpert,patient13011_frontal.jpg,
CheXpert,patient13017_frontal.jpg,
CheXpert,patient13035_frontal.jpg,
CheXpert,patient13037_frontal.jpg,
CheXpert,patient13042_frontal.jpg,
CheXpert,patient13051_frontal.jpg,
CheXpert,patient13064_frontal.jpg,
CheXpert,patient13077_frontal.jpg,
CheXpert,patient13079_frontal.jpg,
CheXpert,patient13090_frontal.jpg,
CheXpert,patient13099_frontal.jpg,
CheXpert,patient13135_frontal.jpg,
CheXpert,patient13145_frontal.jpg,
CheXpert,patient13157_frontal.jpg,
CheXpert,patient13162_frontal.jpg,
CheXpert,patient13164_frontal.jpg,
CheXpert,patient13180_frontal.jpg,
CheXpert,patient13195_frontal.jpg,
CheXpert,patient13198_frontal.jpg,
CheXpert,patient13210_frontal.jpg,
CheXpert,patient13213_frontal.jpg,
CheXpert,patient13216_frontal.jpg,
CheXpert,patient13218_frontal.jpg,
CheXpert,patient13227_frontal.jpg,
CheXpert,patient13264_frontal.jpg,
CheXpert,patient13310_frontal.jpg,
CheXpert,patient13318_frontal.jpg,
CheXpert,patient13325_frontal.jpg,
CheXpert,patient13363_frontal.jpg,
CheXpert,patient13410_frontal.jpg,
CheXpert,patient13415_frontal.jpg,
CheXpert,patient13423_frontal.jpg,
CheXpert,patient13433_frontal.jpg,
CheXpert,patient13465_frontal.jpg,
CheXpert,patient13513_frontal.jpg,
CheXpert,patient13515_frontal.jpg,
CheXpert,patient13530_frontal.jpg,
CheXpert,patient13574_frontal.jpg,
CheXpert,patient13613_frontal.jpg,
CheXpert,patient13618_frontal.jpg,
CheXpert,patient13635_frontal.jpg,
CheXpert,patient13643_frontal.jpg,
CheXpert,patient13646_frontal.jpg,
CheXpert,patient13657_frontal.jpg,
CheXpert,patient13684_frontal.jpg,
CheXpert,patient13708_frontal.jpg,
CheXpert,patient13716_frontal.jpg,
CheXpert,patient13723_frontal.jpg,
CheXpert,patient13725_frontal.jpg,
CheXpert,patient13732_frontal.jpg,
CheXpert,patient13734_frontal.jpg,
CheXpert,patient13738_frontal.jpg,
CheXpert,patient13820_frontal.jpg,
CheXpert,patient13837_frontal.jpg,
CheXpert,patient13849_frontal.jpg,
CheXpert,patient13851_frontal.jpg,
CheXpert,patient13856_frontal.jpg,
CheXpert,patient13865_frontal.jpg,
CheXpert,patient13874_frontal.jpg,
CheXpert,patient13903_frontal.jpg,
CheXpert,patient13909_frontal.jpg,
CheXpert,patient13937_frontal.jpg,
CheXpert,patient13950_frontal.jpg,
CheXpert,patient13951_frontal.jpg,
CheXpert,patient13953_frontal.jpg,
CheXpert,patient13982_frontal.jpg,
CheXpert,patient13994_frontal.jpg,
CheXpert,patient14013_frontal.jpg,
CheXpert,patient14049_frontal.jpg,
CheXpert,patient14063_frontal.jpg,
CheXpert,patient14084_frontal.jpg,
CheXpert,patient14091_frontal.jpg,
CheXpert,patient14092_frontal.jpg,
CheXpert,patient14121_frontal.jpg,
CheXpert,patient14125_frontal.jpg,
CheXpert,patient14134_frontal.jpg,
CheXpert,patient14137_frontal.jpg,
CheXpert,patient14148_frontal.jpg,
CheXpert,patient14151_frontal.jpg,
CheXpert,patient14193_frontal.jpg,
CheXpert,patient14196_frontal.jpg,
CheXpert,patient14210_frontal.jpg,
CheXpert,patient14213_frontal.jpg,
CheXpert,patient14236_frontal.jpg,
CheXpert,patient14241_frontal.jpg,
CheXpert,patient14283_frontal.jpg,
CheXpert,patient14289_frontal.jpg,
CheXpert,patient14306_frontal.jpg,
CheXpert,patient14312_frontal.jpg,
CheXpert,patient14314_frontal.jpg,
CheXpert,patient14324_frontal.jpg,
CheXpert,patient14328_frontal.jpg,
CheXpert,patient14346_frontal.jpg,
CheXpert,patient14380_frontal.jpg,
CheXpert,patient14392_frontal.jpg,
CheXpert,patient14406_frontal.jpg,
CheXpert,patient14409_frontal.jpg,
CheXpert,patient14413_frontal.jpg,
CheXpert,patient14426_frontal.jpg,
CheXpert,patient14427_frontal.jpg,
CheXpert,patient14437_frontal.jpg,
CheXpert,patient14457_frontal.jpg,
CheXpert,patient14459_frontal.jpg,
CheXpert,patient14468_frontal.jpg,
CheXpert,patient14471_frontal.jpg,
CheXpert,patient14480_frontal.jpg,
CheXpert,patient14502_frontal.jpg,
CheXpert,patient14503_frontal.jpg,
CheXpert,patient14528_frontal.jpg,
CheXpert,patient14534_frontal.jpg,
CheXpert,patient14565_frontal.jpg,
CheXpert,patient14571_frontal.jpg,
CheXpert,patient14599_frontal.jpg,
CheXpert,patient14602_frontal.jpg,
CheXpert,patient14606_frontal.jpg,
CheXpert,patient14614_frontal.jpg,
CheXpert,patient14625_frontal.jpg,
CheXpert,patient14635_frontal.jpg,
CheXpert,patient14636_frontal.jpg,
CheXpert,patient14645_frontal.jpg,
CheXpert,patient14687_frontal.jpg,
CheXpert,patient14695_frontal.jpg,
CheXpert,patient14696_frontal.jpg,
CheXpert,patient14710_frontal.jpg,
CheXpert,patient14736_frontal.jpg,
CheXpert,patient14737_frontal.jpg,
CheXpert,patient14743_frontal.jpg,
CheXpert,patient14748_frontal.jpg,
CheXpert,patient14749_frontal.jpg,
CheXpert,patient14755_frontal.jpg,
CheXpert,patient14770_frontal.jpg,
CheXpert,patient14791_frontal.jpg,
CheXpert,patient14831_frontal.jpg,
CheXpert,patient14836_frontal.jpg,
CheXpert,patient14865_frontal.jpg,
CheXpert,patient14868_frontal.jpg,
CheXpert,patient14882_frontal.jpg,
CheXpert,patient14889_frontal.jpg,
CheXpert,patient14891_frontal.jpg,
CheXpert,patient14892_frontal.jpg,
CheXpert,patient14901_frontal.jpg,
CheXpert,patient14926_frontal.jpg,
CheXpert,patient14963_frontal.jpg,
CheXpert,patient14971_frontal.jpg,
CheXpert,patient14972_frontal.jpg,
CheXpert,patient14982_frontal.jpg,
CheXpert,patient15011_frontal.jpg,
CheXpert,patient15053_frontal.jpg,
CheXpert,patient15058_frontal.jpg,
CheXpert,patient15073_frontal.jpg,
CheXpert,patient15104_frontal.jpg,
CheXpert,patient15106_frontal.jpg,
CheXpert,patient15123_frontal.jpg,
CheXpert,patient15131_frontal.jpg,
CheXpert,patient15172_frontal.jpg,
CheXpert,patient15174_frontal.jpg,
CheXpert,patient15191_frontal.jpg,
CheXpert,patient15226_frontal.jpg,
CheXpert,patient15246_frontal.jpg,
CheXpert,patient15247_frontal.jpg,
CheXpert,patient15292_frontal.jpg,
CheXpert,patient15320_frontal.jpg,
CheXpert,patient15348_frontal.jpg,
CheXpert,patient15408_frontal.jpg,
CheXpert,patient15414_frontal.jpg,
CheXpert,patient15416_frontal.jpg,
CheXpert,patient15421_frontal.jpg,
CheXpert,patient15425_frontal.jpg,
CheXpert,patient15462_frontal.jpg,
CheXpert,patient15496_frontal.jpg,
CheXpert,patient15512_frontal.jpg,
CheXpert,patient15539_frontal.jpg,
CheXpert,patient15553_frontal.jpg,
CheXpert,patient15558_frontal.jpg,
CheXpert,patient15564_frontal.jpg,
CheXpert,patient15607_frontal.jpg,
CheXpert,patient15608_frontal.jpg,
CheXpert,patient15614_frontal.jpg,
CheXpert,patient15619_frontal.jpg,
CheXpert,patient15623_frontal.jpg,
CheXpert,patient15631_frontal.jpg,
CheXpert,patient15644_frontal.jpg,
CheXpert,patient15650_frontal.jpg,
CheXpert,patient15667_frontal.jpg,
CheXpert,patient15682_frontal.jpg,
CheXpert,patient15683_frontal.jpg,
CheXpert,patient15709_frontal.jpg,
CheXpert,patient15710_frontal.jpg,
CheXpert,patient15719_frontal.jpg,
CheXpert,patient15732_frontal.jpg,
CheXpert,patient15736_frontal.jpg,
CheXpert,patient15737_frontal.jpg,
CheXpert,patient15752_frontal.jpg,
CheXpert,patient15798_frontal.jpg,
CheXpert,patient15801_frontal.jpg,
CheXpert,patient15804_frontal.jpg,
CheXpert,patient15810_frontal.jpg,
CheXpert,patient15818_frontal.jpg,
CheXpert,patient15839_frontal.jpg,
CheXpert,patient15847_frontal.jpg,
CheXpert,patient15885_frontal.jpg,
CheXpert,patient15886_frontal.jpg,
CheXpert,patient15927_frontal.jpg,
CheXpert,patient15943_frontal.jpg,
CheXpert,patient15950_frontal.jpg,
CheXpert,patient15957_frontal.jpg,
CheXpert,patient15966_frontal.jpg,
CheXpert,patient15981_frontal.jpg,
CheXpert,patient15996_frontal.jpg,
CheXpert,patient16034_frontal.jpg,
CheXpert,patient16050_frontal.jpg,
CheXpert,patient16055_frontal.jpg,
CheXpert,patient16067_frontal.jpg,
CheXpert,patient16081_frontal.jpg,
CheXpert,patient16094_frontal.jpg,
CheXpert,patient16126_frontal.jpg,
CheXpert,patient16137_frontal.jpg,
CheXpert,patient16147_frontal.jpg,
CheXpert,patient16160_frontal.jpg,
CheXpert,patient16182_frontal.jpg,
CheXpert,patient16201_frontal.jpg,
CheXpert,patient16240_frontal.jpg,
CheXpert,patient16266_frontal.jpg,
CheXpert,patient16274_frontal.jpg,
CheXpert,patient16278_frontal.jpg,
CheXpert,patient16302_frontal.jpg,
CheXpert,patient16307_frontal.jpg,
CheXpert,patient16320_frontal.jpg,
CheXpert,patient16328_frontal.jpg,
CheXpert,patient16335_frontal.jpg,
CheXpert,patient16341_frontal.jpg,
CheXpert,patient16343_frontal.jpg,
CheXpert,patient16391_frontal.jpg,
CheXpert,patient16406_frontal.jpg,
CheXpert,patient16435_frontal.jpg,
CheXpert,patient16438_frontal.jpg,
CheXpert,patient16442_frontal.jpg,
CheXpert,patient16464_frontal.jpg,
CheXpert,patient16474_frontal.jpg,
CheXpert,patient16475_frontal.jpg,
CheXpert,patient16498_frontal.jpg,
CheXpert,patient16501_frontal.jpg,
CheXpert,patient16519_frontal.jpg,
CheXpert,patient16525_frontal.jpg,
CheXpert,patient16547_frontal.jpg,
CheXpert,patient16565_frontal.jpg,
CheXpert,patient16606_frontal.jpg,
CheXpert,patient16613_frontal.jpg,
CheXpert,patient16619_frontal.jpg,
CheXpert,patient16639_frontal.jpg,
CheXpert,patient16644_frontal.jpg,
CheXpert,patient16660_frontal.jpg,
CheXpert,patient16664_frontal.jpg,
CheXpert,patient16675_frontal.jpg,
CheXpert,patient16678_frontal.jpg,
CheXpert,patient16682_frontal.jpg,
CheXpert,patient16716_frontal.jpg,
CheXpert,patient16717_frontal.jpg,
CheXpert,patient16719_frontal.jpg,
CheXpert,patient16723_frontal.jpg,
CheXpert,patient16734_frontal.jpg,
CheXpert,patient16735_frontal.jpg,
CheXpert,patient16755_frontal.jpg,
CheXpert,patient16782_frontal.jpg,
CheXpert,patient16800_frontal.jpg,
CheXpert,patient16811_frontal.jpg,
CheXpert,patient16834_frontal.jpg,
CheXpert,patient16839_frontal.jpg,
CheXpert,patient16882_frontal.jpg,
CheXpert,patient16885_frontal.jpg,
CheXpert,patient16887_frontal.jpg,
CheXpert,patient16888_frontal.jpg,
CheXpert,patient16890_frontal.jpg,
CheXpert,patient16900_frontal.jpg,
CheXpert,patient16919_frontal.jpg,
CheXpert,patient16921_frontal.jpg,
CheXpert,patient16950_frontal.jpg,
CheXpert,patient16953_frontal.jpg,
CheXpert,patient16971_frontal.jpg,
CheXpert,patient16975_frontal.jpg,
CheXpert,patient16988_frontal.jpg,
CheXpert,patient17010_frontal.jpg,
CheXpert,patient17016_frontal.jpg,
CheXpert,patient17022_frontal.jpg,
CheXpert,patient17023_frontal.jpg,
CheXpert,patient17052_frontal.jpg,
CheXpert,patient17053_frontal.jpg,
CheXpert,patient17054_frontal.jpg,
CheXpert,patient17066_frontal.jpg,
CheXpert,patient17102_frontal.jpg,
CheXpert,patient17111_frontal.jpg,
CheXpert,patient17131_frontal.jpg,
CheXpert,patient17137_frontal.jpg,
CheXpert,patient17142_frontal.jpg,
CheXpert,patient17143_frontal.jpg,
CheXpert,patient17146_frontal.jpg,
CheXpert,patient17167_frontal.jpg,
CheXpert,patient17182_frontal.jpg,
CheXpert,patient17206_frontal.jpg,
CheXpert,patient17217_frontal.jpg,
CheXpert,patient17227_frontal.jpg,
